DateTime,Location,Pollutant,Concentration,AQI
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.5,2
2017-05-09 16:00:00+02:00,Amsterdam-Stadhouderskade,NO,20.4,2
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.86,1
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.82,2
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,NO2,24.2,3
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.3,2
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,PM10,17.7,2
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.87,1
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.98,1
2017-05-09 17:00:00+02:00,Amsterdam-Stadhouderskade,NO,12.4,2
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,3.06,2
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.96,2
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,NO2,26.8,3
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.4,1
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.7,2
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.01,2
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.55,1
2017-05-09 18:00:00+02:00,Amsterdam-Stadhouderskade,NO,14.9,2
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.09,2
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.21,1
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,NO2,22.6,3
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.3,1
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.6,2
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.7,1
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.75,1
2017-05-09 19:00:00+02:00,Amsterdam-Stadhouderskade,NO,9.4,1
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,NO2,20.7,3
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.21,1
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.04,2
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.7,1
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.3,2
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.54,1
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.62,1
2017-05-09 20:00:00+02:00,Amsterdam-Stadhouderskade,NO,10.3,2
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.91,1
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.54,1
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,NO2,17.2,2
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,PM25,4.5,1
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.5,2
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.41,1
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.61,1
2017-05-09 21:00:00+02:00,Amsterdam-Stadhouderskade,NO,4.9,1
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.22,1
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,4.27,3
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,NO2,18.9,2
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,PM25,4.0,1
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.8,1
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.47,1
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.53,1
2017-05-09 22:00:00+02:00,Amsterdam-Stadhouderskade,NO,4.1,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.02,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.19,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,NO2,19.8,2
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.7,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,PM10,6.6,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.72,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.59,1
2017-05-09 23:00:00+02:00,Amsterdam-Stadhouderskade,NO,4.8,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.59,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.9,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.43,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.8,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,NO2,19.8,2
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.5,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.3,1
2017-05-10 00:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.42,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.31,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.62,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,NO2,17.6,2
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,PM25,1.9,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,PM10,9.6,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.58,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.41,1
2017-05-10 01:00:00+02:00,Amsterdam-Stadhouderskade,NO,4.2,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.24,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.43,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,NO2,18.1,2
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.4,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.5,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.68,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.37,1
2017-05-10 02:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.8,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.29,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.51,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,NO2,11.8,2
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,PM25,2.7,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,PM10,7.0,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.34,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.4,1
2017-05-10 03:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.2,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.57,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.31,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,NO2,13.0,2
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.2,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,PM10,5.7,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.69,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.36,1
2017-05-10 04:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.0,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.9,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.62,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.33,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,NO2,24.4,3
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.2,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.75,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.45,1
2017-05-10 05:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.3,1
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.56,1
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.14,1
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,NO2,39.8,4
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.0,1
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.0,2
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.15,2
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.76,1
2017-05-10 06:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.0,1
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.41,2
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.89,1
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,NO2,63.1,6
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,PM25,5.8,1
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.6,2
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.78,2
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.97,1
2017-05-10 07:00:00+02:00,Amsterdam-Stadhouderskade,NO,23.9,2
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,NO2,70.4,6
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.83,1
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.53,3
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.0,1
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.7,2
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.06,2
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.4,1
2017-05-10 08:00:00+02:00,Amsterdam-Stadhouderskade,NO,40.5,3
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.09,2
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.52,3
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,NO2,64.1,6
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.2,1
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,PM10,18.1,2
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.68,2
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.35,1
2017-05-10 09:00:00+02:00,Amsterdam-Stadhouderskade,NO,19.7,2
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.57,1
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.71,2
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,NO2,54.0,5
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.6,1
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,PM10,10.6,2
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.53,2
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.35,1
2017-05-10 10:00:00+02:00,Amsterdam-Stadhouderskade,NO,42.2,3
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.62,1
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.51,2
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,NO2,46.0,5
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.0,1
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.4,2
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.56,2
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.19,1
2017-05-10 11:00:00+02:00,Amsterdam-Stadhouderskade,NO,33.0,3
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.16,1
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.47,2
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,NO2,62.2,6
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,PM25,9.7,1
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,PM10,20.6,3
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.64,2
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.89,1
2017-05-10 12:00:00+02:00,Amsterdam-Stadhouderskade,NO,40.3,3
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.05,1
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.27,2
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,NO2,54.8,5
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.8,2
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.2,3
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.71,2
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.83,1
2017-05-10 13:00:00+02:00,Amsterdam-Stadhouderskade,NO,26.7,3
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.35,1
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.0,2
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,NO2,55.9,5
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.0,2
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.9,3
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.68,2
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.02,1
2017-05-10 14:00:00+02:00,Amsterdam-Stadhouderskade,NO,34.8,3
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.7,2
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,PM10,23.0,3
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.85,2
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,5.35,4
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.39,2
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.74,1
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,NO,46.3,3
2017-05-10 15:00:00+02:00,Amsterdam-Stadhouderskade,NO2,57.0,5
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.49,1
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.48,2
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,NO2,44.5,4
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,PM25,12.7,2
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,PM10,23.3,3
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.73,2
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.09,1
2017-05-10 16:00:00+02:00,Amsterdam-Stadhouderskade,NO,30.0,3
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.61,2
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.91,3
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,NO2,36.4,4
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,PM25,11.8,2
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,PM10,17.6,2
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.23,2
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.35,1
2017-05-10 17:00:00+02:00,Amsterdam-Stadhouderskade,NO,14.7,2
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.51,1
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.36,2
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,NO2,36.6,4
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.9,1
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,PM10,15.8,2
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.25,2
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.06,1
2017-05-10 18:00:00+02:00,Amsterdam-Stadhouderskade,NO,14.0,2
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.9,2
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.96,1
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.04,3
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,NO2,26.2,3
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,PM25,9.4,1
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.82,1
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.15,1
2017-05-10 19:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.0,1
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.99,1
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.33,2
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,NO2,32.4,4
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,PM25,12.2,2
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,PM10,15.0,2
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.09,2
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.76,1
2017-05-10 20:00:00+02:00,Amsterdam-Stadhouderskade,NO,9.6,1
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.36,1
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.51,2
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,NO2,29.1,3
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.5,2
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.0,2
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.02,2
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.06,1
2017-05-10 21:00:00+02:00,Amsterdam-Stadhouderskade,NO,8.6,1
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.41,1
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.12,2
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,NO2,24.3,3
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.6,1
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.1,1
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.59,1
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.94,1
2017-05-10 22:00:00+02:00,Amsterdam-Stadhouderskade,NO,7.1,1
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.01,1
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.25,2
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,NO2,25.7,3
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,PM25,4.6,1
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.5,1
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.57,1
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.7,1
2017-05-10 23:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.7,1
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.2,1
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.75,1
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.78,1
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,NO2,25.2,3
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,PM25,5.7,1
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,PM10,10.1,2
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.83,1
2017-05-11 00:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.69,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.7,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.2,2
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.71,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.5,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.76,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.71,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.9,1
2017-05-11 01:00:00+02:00,Amsterdam-Stadhouderskade,NO2,22.8,3
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.88,1
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.58,1
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,NO2,22.2,3
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.4,1
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.0,2
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.7,1
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.6,1
2017-05-11 02:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.2,1
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.44,1
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.5,1
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.94,1
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,NO2,15.3,2
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.1,1
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.9,2
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.52,1
2017-05-11 03:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.2,1
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.36,1
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.8,1
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,NO2,15.0,2
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.6,1
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,PM10,11.1,2
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.5,1
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.38,1
2017-05-11 04:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.0,1
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.29,1
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.69,1
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,NO2,14.9,2
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.8,1
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,PM10,10.6,2
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.5,1
2017-05-11 05:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.38,1
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.5,1
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.26,1
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.61,1
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,NO2,25.4,3
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.8,2
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.5,2
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.61,1
2017-05-11 06:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.39,1
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,PM25,13.2,2
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.37,1
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.88,1
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,NO2,29.4,3
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,PM10,19.2,2
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.85,1
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.47,1
2017-05-11 07:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.5,1
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,NO,19.8,2
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.47,1
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.24,1
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,NO2,46.6,5
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,PM25,13.3,2
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,PM10,20.7,3
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.65,2
2017-05-11 08:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.6,1
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.47,1
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.79,2
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,NO2,50.1,5
